symbol,closingbestbiddate,secid,compid,cusip,issue,venue,sectype,class,caveatemptor,tiername,dad_pal,closinginsidebidprice,closinginsidebidpricedate,closinginsideaskprice,closinginsideaskpricedate,insidebid_askmidprice,openprice,highprice,lowprice,lastprice,previouscloseprice,previousclosedate,sharevolume,dollarvol,tradecount,otclinkdolvol,otclinksharevol,otclinkexeccount,shoflag,rule3210flag,shortintvol,shortinterestdate,mmidcount,bfcmmid,tierid,closingbestbid,bestbidsource,closingbestask,closingbestaskdate,bestasksource,securitystatus,sharesoutstanding,sharesoutstandingasofdate
SMCI,2018-08-23,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,17.24,2018-08-23,17.25,2018-08-23,17.245,15.25,17.29,15.05,17.24,,1969-12-31,7302516,122309724.62957694,2792,25707678.87,1533027,1249,,,956847,2010-11-30,18,17,22,17.24,OTC Link,17.25,2018-08-23,OTC Link,Active,48692992,2017-04-30
SMCI,2018-08-24,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16.37,2018-08-24,16.36,2018-08-24,16.365,17.25,17.71,15.9,16.38,17.24,2018-08-22,14657782,240438887.89858007,5925,62236289.66,3784943,3815,,,956847,2010-11-30,20,18,22,16.37,OTC Link,16.36,2018-08-24,OTC Link,Active,48692992,2017-04-30
SMCI,2018-08-27,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,17.24,2018-08-27,17.25,2018-08-27,17.245,16.5,17.35,16.5,17.25,16.38,2018-08-23,3429763,58828376.67850001,2147,15490986.34,904182,1237,,,956847,2010-11-30,20,19,22,17.24,OTC Link,17.25,2018-08-27,OTC Link,Active,48692992,2017-04-30
SMCI,2018-08-28,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,19.48,2018-08-28,19.49,2018-08-28,19.485,17.26,19.5,17.24,19.48,17.25,2018-08-26,2053064,37511686.475000024,2167,12584068.32,687157,1513,,,956847,2010-11-30,20,19,22,19.48,OTC Link,19.49,2018-08-28,OTC Link,Active,48692992,2017-04-30
SMCI,2018-08-29,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.14,2018-08-29,20.16,2018-08-29,20.15,19.42,20.25,19.01,20.15,19.48,2018-08-27,1623221,32317307.554110005,1598,9723223.69,490898,994,,,956847,2010-11-30,22,20,22,20.14,OTC Link,20.16,2018-08-29,OTC Link,Active,48692992,2017-04-30
SMCI,2018-08-30,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.65,2018-08-30,20.67,2018-08-30,20.66,20.4,20.85,20.25,20.65,20.15,2018-08-28,1152534,23716741.91,782,3479865.89,169123,379,,,956847,2010-11-30,21,21,22,20.65,OTC Link,20.67,2018-08-30,OTC Link,Active,48692992,2017-04-30
SMCI,2018-08-31,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.5,2018-08-31,20.51,2018-08-31,20.505,20.89,20.89,20.3,20.51,20.65,2018-08-29,613107,12543113.18,759,4137134.69,202201,393,,,956847,2010-11-30,20,20,22,20.5,OTC Link,20.51,2018-08-31,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-04,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.45,2018-09-04,20.46,2018-09-04,20.455,20.3,20.6,19.8,20.45,20.51,2018-08-30,317135,6485841.979999998,549,2365218.03,115567,262,,,956847,2010-11-30,18,17,22,20.45,OTC Link,20.46,2018-09-04,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-05,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,19.72,2018-09-05,19.74,2018-09-05,19.73,20.45,20.46,19.12,19.75,20.45,2018-09-03,298602,5928817.275,476,1724251.54,87122,208,,,956847,2010-11-30,19,17,22,19.72,OTC Link,19.74,2018-09-05,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-06,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20,2018-09-06,20.09,2018-09-06,20.045,19.96,20.24,19.7,20,19.75,2018-09-04,546299,10895584.378300002,439,2492893.08,125026,202,,,956847,2010-11-30,20,18,22,20,OTC Link,20.09,2018-09-06,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-07,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.23,2018-09-07,20.24,2018-09-07,20.235,20.14,20.33,19.98,20.24,20,2018-09-05,794761,16016819.62000001,675,4333450.45,214778,368,,,956847,2010-11-30,20,18,22,20.23,OTC Link,20.24,2018-09-07,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-10,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20,2018-09-10,20.09,2018-09-10,20.045,20.3,20.3,19.95,20.025,20.24,2018-09-06,1019844,20465939.439999998,436,3804445.28,190128,235,,,956847,2010-11-30,21,19,22,20,OTC Link,20.09,2018-09-10,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-11,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,19.75,2018-09-11,19.79,2018-09-11,19.77,20,20.1,19.73,19.77,20.025,2018-09-09,753219,14975159.639999999,391,4825350.75,242574,223,,,956847,2010-11-30,21,20,22,19.75,OTC Link,19.79,2018-09-11,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-12,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,19.76,2018-09-12,19.8,2018-09-12,19.78,19.75,19.95,19.65,19.8,19.77,2018-09-10,113600,2246802.274,144,1003783.89,50756,80,,,956847,2010-11-30,20,19,22,19.76,OTC Link,19.8,2018-09-12,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-13,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20,2018-09-13,20.07,2018-09-13,20.035,19.75,20.15,19.71,20,19.8,2018-09-11,351887,7033809.474999999,343,2379088.18,119050,182,,,3288898,2018-08-31,20,19,22,20,OTC Link,20.07,2018-09-13,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-14,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.1,2018-09-14,20.18,2018-09-14,20.14,20.063,20.25,20,20.1,20,2018-09-12,260982,5255543.8336,240,1239499.39,61503,108,,,3288898,2018-08-31,20,18,22,20.1,OTC Link,20.18,2018-09-14,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-17,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.46,2018-09-17,20.48,2018-09-17,20.47,20.1,20.5,20.1,20.47,20.1,2018-09-13,273534,5561755.94,383,2871254.37,141325,252,,,3288898,2018-08-31,20,18,22,20.46,OTC Link,20.48,2018-09-17,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-18,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.55,2018-09-18,20.56,2018-09-18,20.555,20.33,20.65,20.31,20.55,20.47,2018-09-16,336705,6907067.855,447,3686017.6,179708,292,,,3288898,2018-08-31,20,18,22,20.55,OTC Link,20.56,2018-09-18,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-19,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.66,2018-09-19,20.67,2018-09-19,20.665,20.55,20.84,20.5,20.67,20.55,2018-09-17,83298,1723430.7075000003,204,967035.37,46783,105,,,3288898,2018-08-31,19,17,22,20.66,OTC Link,20.67,2018-09-19,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-20,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,21.2,2018-09-20,21.21,2018-09-20,21.205,20.69,21.21,20.55,21.2,20.67,2018-09-18,400830,8367733.627399997,298,2684221.27,128017,153,,,3288898,2018-08-31,19,17,22,21.2,OTC Link,21.21,2018-09-20,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-21,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.7,2018-09-21,20.8,2018-09-21,20.75,21.51,21.52,20.6,20.7,21.2,2018-09-19,218635,4624543.633099999,301,1552976.19,73554,183,,,3288898,2018-08-31,19,16,22,20.7,OTC Link,20.8,2018-09-21,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-24,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,19.91,2018-09-24,19.95,2018-09-24,19.93,20.75,20.88,19.7,19.91,20.7,2018-09-20,306846,6232665.251,443,1904768.6,93916,220,,,3288898,2018-08-31,18,18,22,19.91,OTC Link,19.95,2018-09-24,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-25,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,21.3,2018-09-25,21.32,2018-09-25,21.31,19.7,21.4,19.7,21.32,19.91,2018-09-23,286537,5936520.962299999,479,2765314.22,132816,266,,,3288898,2018-08-31,19,17,22,21.3,OTC Link,21.32,2018-09-25,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-26,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,21,2018-09-26,21.04,2018-09-26,21.02,21.3,21.32,20.9,21,21.32,2018-09-24,301759,6343593.6450000005,352,3006572.9,142946,242,,,3288898,2018-08-31,19,17,22,21,OTC Link,21.04,2018-09-26,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-27,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.55,2018-09-27,20.56,2018-09-27,20.555,21.05,21.1,20.35,20.56,21,2018-09-25,270519,5585007.979299999,275,2027769.38,98555,132,,,3288898,2018-08-31,19,17,22,20.55,OTC Link,20.56,2018-09-27,OTC Link,Active,48692992,2017-04-30
SMCI,2018-09-28,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,20.6,2018-09-28,20.61,2018-09-28,20.605,20.55,20.61,20.36,20.61,20.56,2018-09-26,169450,3470200.2832999993,239,1395514.4,68218,144,,,3288898,2018-08-31,19,17,22,20.6,OTC Link,20.61,2018-09-28,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-01,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,21.36,2018-10-01,21.5,2018-10-01,21.43,20.7,21.6,20.7,21.5,20.61,2018-09-27,120276,2554780.5312,290,1303720.06,61295,155,,,3288898,2018-08-31,19,17,22,21.36,OTC Link,21.5,2018-10-01,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-02,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,21.4,2018-10-02,21.46,2018-10-02,21.43,21.36,21.55,21.36,21.46,21.5,2018-09-30,124439,2668926.2525,187,641448.28,29921,74,,,3288898,2018-08-31,18,17,22,21.4,OTC Link,21.46,2018-10-02,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-03,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,21.35,2018-10-03,21.4,2018-10-03,21.375,21.45,21.5,21.35,21.4,21.46,2018-10-01,205783,4416619.89,174,715141.22,33317,72,,,3288898,2018-08-31,16,16,22,21.35,OTC Link,21.4,2018-10-03,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-04,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.6,2018-10-04,12.55,2018-10-04,12.575,15.1575,15.16,8.5,12.6,21.4,2018-10-02,12560499,152960406.36810002,12456,68617459.615,5643112,7330,,,3288898,2018-08-31,21,20,22,12.6,OTC Link,12.55,2018-10-04,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-05,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.39,2018-10-05,12.4,2018-10-05,12.395,12.99,13.4,10.8,12.395,12.6,2018-10-03,2857125,35431734.954399996,4686,16209698.41,1304536,2585,,,3288898,2018-08-31,20,20,22,12.39,OTC Link,12.4,2018-10-05,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-08,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.67,2018-10-08,14.74,2018-10-08,14.705,13.1,15.18,13.05,14.7499,12.395,2018-10-04,2829829,39813528.87659999,3826,19038888.37,1350872,2374,,,3288898,2018-08-31,20,19,22,14.67,OTC Link,14.74,2018-10-08,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-09,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.45,2018-10-09,12.49,2018-10-09,12.47,15.3,15.59,10.74,12.46,14.7499,2018-10-07,4984642,62499552.87777891,6641,25479200.81,2027129,3797,,,3288898,2018-08-31,21,20,22,12.45,OTC Link,12.49,2018-10-09,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-10,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.75,2018-10-10,12.8,2018-10-10,12.775,12.93,12.95,12.15,12.8,12.46,2018-10-08,1407681,17760527.89450001,2211,8155140.02,646505,1399,,,2276856,2018-09-28,21,19,22,12.75,OTC Link,12.8,2018-10-10,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-11,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.95,2018-10-11,13.08,2018-10-11,13.015,13.125,13.45,12.6,13.05,12.8,2018-10-09,579073,7554806.648000001,991,2502824.92,191877,407,,,2276856,2018-09-28,19,18,22,12.95,OTC Link,13.08,2018-10-11,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-12,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.1,2018-10-12,13.11,2018-10-12,13.105,13.6,13.6,13.1,13.11,13.05,2018-10-10,522502,6967500.966000002,791,2449127.37,183783,403,,,2276856,2018-09-28,19,18,22,13.1,OTC Link,13.11,2018-10-12,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-15,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.7,2018-10-15,13.76,2018-10-15,13.73,13.5,13.945,13.175,13.77,13.11,2018-10-11,465240,6241762.235999997,1055,3481114.4,259772,496,,,2276856,2018-09-28,20,19,22,13.7,OTC Link,13.76,2018-10-15,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-16,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.3,2018-10-16,13.34,2018-10-16,13.32,13.85,14.15,13.24,13.34,13.77,2018-10-14,281205,3891361.8511999995,827,1545571.2,111880,398,,,2276856,2018-09-28,20,19,22,13.3,OTC Link,13.34,2018-10-16,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-17,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.46,2018-10-17,13.55,2018-10-17,13.505,13.26,13.67,13.26,13.55,13.34,2018-10-15,289928,3889565.1875000033,569,1497484.21,111710,220,,,2276856,2018-09-28,21,20,22,13.46,OTC Link,13.55,2018-10-17,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-18,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.37,2018-10-18,13.38,2018-10-18,13.375,13.26,13.59,13.25,13.375,13.55,2018-10-16,316454,4239433.635000003,479,1757942.44,131217,230,,,2276856,2018-09-28,21,20,22,13.37,OTC Link,13.38,2018-10-18,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-19,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.01,2018-10-19,14.1,2018-10-19,14.055,13.4,14.31,13.3,14.1,13.375,2018-10-17,779068,10637726.195500003,1571,4415386.46,323017,868,,,2276856,2018-09-28,20,19,22,14.01,OTC Link,14.1,2018-10-19,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-22,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.63,2018-10-22,14.7,2018-10-22,14.665,14.64,14.82,14.5,14.7,14.1,2018-10-18,548002,8047230.734000002,1086,3700931.37,252073,626,,,2276856,2018-09-28,20,18,22,14.63,OTC Link,14.7,2018-10-22,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-23,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.65,2018-10-23,14.66,2018-10-23,14.655,14.69,14.75,13.85,14.65,14.7,2018-10-21,347327,4974674.4865,758,1924124.73,133328,411,,,2276856,2018-09-28,21,20,22,14.65,OTC Link,14.66,2018-10-23,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-24,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.65,2018-10-24,14.7,2018-10-24,14.675,14.66,14.83,14.6,14.7,14.65,2018-10-22,312151,4589309.6605,821,2018705.49,137314,377,,,2276856,2018-09-28,21,19,22,14.65,OTC Link,14.7,2018-10-24,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-25,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.75,2018-10-25,14.77,2018-10-25,14.76,14.79,14.81,14.25,14.76,14.7,2018-10-23,534749,7809040.7009999985,752,2435568.48,166939,346,,,2276856,2018-09-28,21,20,22,14.75,OTC Link,14.77,2018-10-25,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-26,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.38,2018-10-26,14.4,2018-10-26,14.39,14.755,14.755,14.26,14.4,14.76,2018-10-24,774885,11196024.142500004,1547,5115527.21,354072,1033,,,2276856,2018-09-28,20,19,22,14.38,OTC Link,14.4,2018-10-26,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-29,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.2,2018-10-29,13.3,2018-10-29,13.25,14.39,14.6,13.03,13.3,14.4,2018-10-25,296422,4041059.2480999995,603,1817667.17,133438,329,,,2276856,2018-09-28,20,19,22,13.2,OTC Link,13.3,2018-10-29,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-30,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13,2018-10-30,13.05,2018-10-30,13.025,13.12,13.35,12.88,13,13.3,2018-10-28,578917,7547075.8275999995,733,1642553.7,126139,466,,,2276856,2018-09-28,21,21,22,13,OTC Link,13.05,2018-10-30,OTC Link,Active,48692992,2017-04-30
SMCI,2018-10-31,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.1,2018-10-31,13.18,2018-10-31,13.14,13,13.21,12.88,13.1,13,2018-10-29,409841,5333243.364999998,656,2802532.85,215055,358,,,1929720,2018-10-15,20,20,22,13.1,OTC Link,13.18,2018-10-31,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-01,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.79,2018-11-01,13.8,2018-11-01,13.795,13.24,13.95,13.2,13.79,13.1,2018-10-30,361697,4925149.398,758,1576927.39,115754,453,,,1929720,2018-10-15,21,21,22,13.79,OTC Link,13.8,2018-11-01,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-02,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.68,2018-11-02,13.75,2018-11-02,13.715,13.79,14.15,13.7,13.75,13.79,2018-10-31,272227,3771374.7664999994,616,1650402.62,118888,390,,,1929720,2018-10-15,21,19,22,13.68,OTC Link,13.75,2018-11-02,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-05,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.36,2018-11-05,12.37,2018-11-05,12.365,13.62,13.85,11.95,12.36,13.75,2018-11-01,713928,8950343.787400005,1204,3551780.76,283825,608,,,1929720,2018-10-15,21,20,22,12.36,OTC Link,12.37,2018-11-05,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-06,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.36,2018-11-06,12.37,2018-11-06,12.365,12.49,12.49,12.27,12.37,12.36,2018-11-04,155654,1924691.413,301,1037389.11,83903,170,,,1929720,2018-10-15,21,19,22,12.36,OTC Link,12.37,2018-11-06,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-07,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.06,2018-11-07,12.07,2018-11-07,12.065,12.49,12.6,11.7,12.07,12.37,2018-11-05,283384,3439123.7874999987,410,1203867.47,98965,235,,,1929720,2018-10-15,21,20,22,12.06,OTC Link,12.07,2018-11-07,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-08,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,11.55,2018-11-08,11.65,2018-11-08,11.6,12.19,12.19,11.2,11.65,12.07,2018-11-06,259495,2992043.7521,503,1516769.61,131079,284,,,1929720,2018-10-15,22,19,22,11.55,OTC Link,11.65,2018-11-08,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-09,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.1,2018-11-09,12.16,2018-11-09,12.13,11.55,12.16,11.31,12.14,11.65,2018-11-07,617504,7122698.943999998,326,619805.24,53582,188,,,1929720,2018-10-15,21,19,22,12.1,OTC Link,12.16,2018-11-09,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-12,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,11.65,2018-11-12,11.78,2018-11-12,11.715,12.17,12.2,11.3,11.78,12.14,2018-11-08,205925,2383866.0100000002,339,860533.31,74250,191,,,1929720,2018-10-15,20,19,22,11.65,OTC Link,11.78,2018-11-12,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-13,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,11.73,2018-11-13,11.74,2018-11-13,11.735,11.78,12.4,11.6,11.74,11.78,2018-11-11,213069,2550464.282,425,1518196.65,127035,279,,,1929720,2018-10-15,20,20,22,11.73,OTC Link,11.74,2018-11-13,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-14,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.05,2018-11-14,12.07,2018-11-14,12.06,11.55,12.18,11.55,12.05,11.74,2018-11-12,403693,4850049.733499999,526,1763935.18,146715,340,,,1929720,2018-10-15,20,19,22,12.05,OTC Link,12.07,2018-11-14,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-15,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,12.4,2018-11-15,12.42,2018-11-15,12.41,12.05,12.75,12,12.42,12.05,2018-11-13,417372,5195955.7985,647,2550392.56,204742,438,,,1857722,2018-10-31,20,19,22,12.4,OTC Link,12.42,2018-11-15,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-16,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.25,2018-11-16,14.3,2018-11-16,14.275,13.57,14.94,13.5,14.3,12.42,2018-11-14,2609537,36879960.76679401,2292,10416748.43,727601,1280,,,1857722,2018-10-31,20,19,22,14.25,OTC Link,14.3,2018-11-16,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-19,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.69,2018-11-19,13.75,2018-11-19,13.72,14.3,14.4,13.56,13.75,14.3,2018-11-15,473890,6598581.6512,549,3099013.47,221920,308,,,1857722,2018-10-31,20,19,22,13.69,OTC Link,13.75,2018-11-19,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-20,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.39,2018-11-20,13.4,2018-11-20,13.395,13.7,13.7,13.25,13.4,13.75,2018-11-18,177439,2386931.4775000005,296,699425.26,51935,142,,,1857722,2018-10-31,20,19,22,13.39,OTC Link,13.4,2018-11-20,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-21,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.45,2018-11-21,13.51,2018-11-21,13.48,13.35,13.6,13.35,13.48,13.4,2018-11-19,261532,3530295.7999999993,502,1742218.22,129036,370,,,1857722,2018-10-31,20,18,22,13.45,OTC Link,13.51,2018-11-21,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-23,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.87,2018-11-23,13.98,2018-11-23,13.925,13.41,14.05,13.4,13.98,13.48,2018-11-20,27422,380850.53,91,286656.46,20638,62,,,1857722,2018-10-31,21,19,22,13.87,OTC Link,13.98,2018-11-23,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-26,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.5,2018-11-26,13.55,2018-11-26,13.525,13.925,14,13.43,13.52,13.98,2018-11-22,179190,2447440.9409,301,961827.37,70563,174,,,1857722,2018-10-31,20,19,22,13.5,OTC Link,13.55,2018-11-26,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-27,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.89,2018-11-27,13.95,2018-11-27,13.92,13.5,13.92,13.41,13.9,13.52,2018-11-25,133591,1841268.2461,345,807435.45,58676,215,,,1857722,2018-10-31,21,19,22,13.89,OTC Link,13.95,2018-11-27,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-28,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.05,2018-11-28,14.1,2018-11-28,14.075,13.9,14.23,13.6,14.05,13.9,2018-11-26,336343,4692841.3566000005,645,1482040.15,106324,341,,,1857722,2018-10-31,21,19,22,14.05,OTC Link,14.1,2018-11-28,OTC Link,Active,48692992,2017-04-30
